label,year,day,length,weight,count,looped,neighbors,income,income_per_day
2,2017,25,-0.6764608365926554,-0.1471747019423109,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-1.295498173888476,-0.051819926955539046
2,2017,61,-0.7806593940688382,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-1.0095373670337926,-0.01654979290219332
2,2017,32,-0.7806593940688382,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-1.0062891823546418,-0.03144653694858256
2,2017,38,1.6853731328674872,-0.03519071954291889,1.1270538943137134,-0.24681919409563804,-0.01152513426271594,-1.0096367891007008,-0.026569389186860547
3,2016,159,-0.7459265415767773,-0.11445021562172066,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5160003791782833,-0.003245285403637002
3,2016,146,1.6853731328674872,0.1217465536764668,2.8102173141400213,1.5455449040387577,-0.01152513426271594,-0.6810733983425951,-0.004664886290017775
3,2016,161,-0.433330869148229,-0.1482049360026822,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,160,1.6853731328674872,0.18312821906448443,0.7382218384677625,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,160,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,172,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0030216204019150555
3,2016,141,-0.6764608365926554,-0.0719245836457061,-0.42590701061745156,-0.24681919409563804,0.100089719446241,-0.1202902828578356,-0.000853122573459827
3,2016,159,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032686711265999344
3,2016,194,1.6853731328674872,-0.13609085591733322,1.4933964248595941,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0026789624181927296
3,2016,140,-0.6764608365926554,-0.057749372987034676,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003712276493781354
3,2016,154,1.6853731328674872,-0.10478392818446601,2.6297092821262997,0.41755595082484803,-0.01152513426271594,-0.13182897208645755,-0.0008560322862756984
3,2016,137,1.6853731328674872,-0.1484701356951823,0.8459348280628356,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0037935672199225514
3,2016,137,1.6853731328674872,0.23891681069293091,2.209510256782883,-0.24681919409563804,-0.0673325611171944,-0.5623268252459764,-0.004104575366758952
3,2016,253,-0.7806593940688382,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0020542241467564806
3,2016,133,-0.7806593940688382,-0.13551052860031834,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003907659467138267
3,2016,161,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,176,0.5044561481374159,-0.12295430379348664,-0.4253151810042918,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0029529472109624407
3,2016,145,-0.36386516416410714,0.22965302311753136,-0.4217642033253333,-0.24681919409563804,-0.0673325611171944,-0.13182897208645755,-0.00090916532473419
3,2016,160,-0.4680637216402899,-0.1479391508028321,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,157,0.26132618069298946,-0.14845410962754166,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033103102492317805
3,2016,142,-0.7806593940688382,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036599909093618984
3,2016,158,-0.25966660668792435,-0.13146046841212647,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032893589185404404
3,2016,211,-0.6764608365926554,-0.09743996283131483,-0.4264988402306113,-0.2457843418449831,-0.01152513426271594,-0.5197187091293896,-0.002463121844215116
3,2016,159,1.6853731328674872,0.031199303829530053,3.1428255567357968,-0.24164493284236324,-0.01152513426271594,-1.2808543823598484,-0.008055687939370115
3,2016,152,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003419202033745984
3,2016,216,1.6853731328674872,-0.14708965363873833,0.953055988044749,-0.24681919409563804,-0.0673325611171944,-0.5150746443124485,-0.0023846048347798544
3,2016,168,1.6853731328674872,-0.14366553225841183,2.7924624257452293,-0.2457843418449831,-0.01152513426271594,-0.13185228951395125,-0.0007848350566306622
3,2016,161,-0.36386516416410714,-0.1479391508028321,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,174,1.6853731328674872,0.6912010441426854,2.680014799244878,-0.24474948959432813,0.3791268537186333,0.38093337071238265,0.0021892722454734635
3,2016,140,1.6853731328674872,-0.08381192644562485,2.420201599067751,-0.2457843418449831,-0.0673325611171944,-0.5197187091293896,-0.003712276493781354
3,2016,160,1.6853731328674872,0.19985509933899856,2.548628625123415,-0.24371463734367316,0.100089719446241,0.25606076612232315,0.0016003797882645197
3,2016,145,-0.25966660668792435,-0.14699413675892067,-0.42294786255165284,-0.24681919409563804,-0.01152513426271594,-0.4968744516181248,-0.003426720355987068
3,2016,155,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033530239298670294
3,2016,164,-0.6764608365926554,-0.14845703774126298,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0031690165190816437
3,2016,161,-0.3291323116720462,0.12028241337921809,-0.4217642033253333,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,160,-0.6764608365926554,-0.11161517348998626,-0.42472335139113204,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,165,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,0.04428229259176253,-0.13182897208645755,-0.0007989634671906518
3,2016,172,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.8721579423968762,-0.005070685711609745
3,2016,134,1.6853731328674872,-0.1351540570093623,1.4277033377988626,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0038784978293238026
3,2016,144,-0.3291323116720462,-0.13996559480732937,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036091577022874274
3,2016,155,1.6853731328674872,-0.0698510973053231,1.533049008941297,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033530239298670294
3,2016,134,-0.7111936890847164,-0.13146046841212647,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0038784978293238026
3,2016,175,1.6853731328674872,-0.13651066985365162,0.6926509582544622,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.002969821195025083
3,2016,218,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.002384030775822888
3,2016,134,-0.08600234422761975,-0.14843749805255102,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0038784978293238026
3,2016,139,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003738983518916472
3,2016,160,1.6853731328674872,0.2001384718551379,1.3495818288617767,-0.24681919409563804,0.100089719446241,-0.13182897208645755,-0.0008239310755403597
3,2016,205,-0.7806593940688382,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197766780486021,-0.0025354959904809854
3,2016,153,-0.36386516416410714,0.13884580159827917,-0.42058054409901385,-0.24681919409563804,0.04428229259176253,-0.18566154046066805,-0.001213474120657961
3,2016,245,1.6853731328674872,-0.14019402362407749,3.6488398759873766,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.002121300853589345
3,2016,218,1.6853731328674872,-0.13892616243765002,0.7293443942703662,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.002384030775822888
3,2016,164,0.5391890006294768,-0.14846656830878463,-0.4264988402306113,-0.24681919409563804,0.100089719446241,-0.5637833674546668,-0.003437703460089432
3,2016,159,1.6853731328674872,-0.1411389811593767,0.7317117127230053,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032686711265999344
3,2016,160,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.0008239310755403597
3,2016,159,-0.05126949173555883,-0.14847046164667307,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032686711265999344
3,2016,137,-0.7111936890847164,-0.11445021562172066,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0037935672199225514
3,2016,145,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0035842669595130315
3,2016,164,1.6853731328674872,-0.08829610425276406,3.607411803066195,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0031690165190816437
3,2016,185,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.8213447068219376,-0.00443970111795642
3,2016,148,-0.7806593940688382,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0035116128995229022
3,2016,154,-0.6069951316085336,-0.09743996283131483,-0.42590701061745156,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033747968125285035
3,2016,147,-0.4680637216402899,-0.1479391508028321,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0035355014226489084
3,2016,162,1.6853731328674872,-0.14381542085690144,1.305194607874796,-0.2457843418449831,-0.0673325611171944,-0.5197187091293896,-0.0032081401798110466
3,2016,160,0.6086547056135987,0.2207431583704881,-0.4211723737121736,-0.24681919409563804,-0.01152513426271594,-1.121501360862483,-0.0070093835053905195
3,2016,167,1.6853731328674872,-0.14518673795257017,0.7618950229941521,-0.24681919409563804,-0.01152513426271594,-0.5197766780486021,-0.0031124351978958206
3,2016,141,1.6853731328674872,-0.14785463498645152,-0.0015651779819160195,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036859482916977984
3,2016,134,-0.7459265415767773,0.09939296231480976,-0.4217642033253333,-0.24681919409563804,0.100089719446241,-0.13182897208645755,-0.0009837982991526683
3,2016,162,1.6853731328674872,0.0023116284744076833,1.8585552961791554,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0032081401798110466
3,2016,137,0.2960590331850504,-0.14846812564394002,-0.4264988402306113,-0.2457843418449831,0.04428229259176253,-0.13182897208645755,-0.0009622552707040697
3,2016,147,0.5739218531215378,-0.10959012481997582,-0.42472335139113204,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0035355014226489084
3,2016,174,-0.6764608365926554,-0.13854807374146225,-0.4235396921648126,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.000757637770611825
3,2016,153,0.26132618069298946,-0.14847046164667307,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033968543080352257
3,2016,156,-0.5027965741323508,-0.1479391508028321,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033315301867268563
3,2016,153,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033968543080352257
3,2016,157,-0.2943994591799853,-0.14740758040313193,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033103102492317805
3,2016,168,1.6853731328674872,-0.04046358820713434,3.070622343930308,0.9805155751811477,-0.01152513426271594,-0.5197187091293896,-0.003093563744817795
3,2016,142,-0.6069951316085336,-0.1335867500109272,-0.4253151810042918,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036599909093618984
3,2016,158,1.6853731328674872,-0.12339878335432318,1.1382986569637485,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032893589185404404
3,2016,177,-0.7806593940688382,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0029362638933863815
3,2016,160,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,151,-0.7806593940688382,-0.10311004709478336,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003441845755823772
3,2016,147,1.6853731328674872,-0.13673745401808327,2.007104529082251,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.0008967957284793031
3,2016,139,0.5391890006294768,-0.1482049360026822,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003738983518916472
3,2016,165,-0.5722622791164726,-0.13146046841212647,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0031498103583599366
3,2016,144,-0.5375294266244117,-0.13996559480732937,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036091577022874274
3,2016,171,0.12239477072474579,-0.13996559480732937,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0030392906966630966
3,2016,151,0.08766191823268486,-0.1483304456803892,-0.4217642033253333,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003441845755823772
3,2016,189,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.00274983443983804
3,2016,190,-0.6764608365926554,-0.10027500496304921,-0.4253151810042918,-0.24681919409563804,-0.01152513426271594,-0.9088181275384648,-0.0047832533028340255
3,2016,186,-0.25966660668792435,-0.14847071651496263,-0.4253151810042918,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0027941866082225246
3,2016,196,-0.7806593940688382,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.13182897208645755,-0.0006725967963594773
3,2016,153,-0.7806593940688382,-0.11445021562172066,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.0008616272685389383
3,2016,138,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003766077602386881
3,2016,173,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0030041543880311534
3,2016,151,-0.7459265415767773,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.003441845755823772
3,2016,149,-0.4680637216402899,-0.11019765242411919,-0.42590701061745156,-0.24681919409563804,-0.01152513426271594,-0.7469510929457137,-0.00501309458352828
3,2016,155,1.6853731328674872,-0.057731432192011815,1.3318269404669845,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033530239298670294
3,2016,141,1.6853731328674872,0.31646194348999573,3.3736391058680963,6.217902815745914,0.04428229259176253,-0.18052111300946067,-0.0012802915816273806
3,2016,194,-0.22493375419586345,-0.14421815800493085,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197556210653038,-0.002679152685903628
3,2016,140,0.2960590331850504,-0.1484707130914117,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003712276493781354
3,2016,161,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,160,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,161,1.6853731328674872,-0.14846673842549843,1.666210671902239,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,143,-0.3291323116720462,-0.11445021562172066,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036343965673383883
3,2016,179,0.7128532630897815,0.026788051235863388,-0.42058054409901385,-0.24681919409563804,-0.01152513426271594,-1.1089796964905572,-0.006195417298829929
3,2016,225,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0023098609294639537
3,2016,142,-0.19020090170380252,-0.14102873560672974,-0.4253151810042918,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0036599909093618984
3,2016,156,-0.7806593940688382,-0.14469066502688654,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033315301867268563
3,2016,154,-0.6764608365926554,-0.14719495224325188,-0.42590701061745156,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033747968125285035
3,2016,160,1.0254489355183298,-0.14847071917475213,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,202,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.002572864896680146
3,2016,160,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,169,1.6853731328674872,-0.0522720540825497,4.657317536811578,-0.24681919409563804,-0.01152513426271594,-0.6219161772008684,-0.0036799773798867957
3,2016,155,-0.7806593940688382,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033530239298670294
3,2016,137,-0.7806593940688382,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0037935672199225514
3,2016,137,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0037935672199225514
3,2016,162,1.6506402803754263,0.12369507359204124,-0.4241315217779723,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.0008137590869534417
3,2016,205,-0.2943994591799853,-0.1337562886187266,-0.41880505525953465,-0.24681919409563804,-0.01152513426271594,-0.5150746443124485,-0.0025125592405485296
3,2016,154,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033747968125285035
3,2016,137,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0037935672199225514
3,2016,162,1.6853731328674872,-0.14538007367043287,-0.04950337664785518,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032081401798110466
3,2016,189,-0.7806593940688382,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.00274983443983804
3,2016,166,-0.6417279841005945,-0.13996559480732937,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.0007941504342557684
3,2016,225,1.5811745753913045,-0.1484700407751002,-0.2134401794931039,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0023098609294639537
3,2016,202,-0.6764608365926554,-0.11445021562172066,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.002572864896680146
3,2016,162,-0.3291323116720462,-0.13204266456417904,-0.4241315217779723,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032081401798110466
3,2016,154,0.5044561481374159,-0.14847065631356748,-0.42472335139113204,-0.24681919409563804,-0.01152513426271594,-0.5197729656192628,-0.00337514912739781
3,2016,170,1.6853731328674872,-0.05618867332060985,1.7419648623866861,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0030571688772317034
3,2016,170,-0.7459265415767773,-0.11445021562172066,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.0030571688772317034
3,2016,161,-0.6764608365926554,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,160,0.3307918856771113,0.05565232039345808,-0.4253151810042918,-0.24681919409563804,0.21170457315519792,0.09507197908497057,0.0005941998692810661
3,2016,155,-0.5722622791164726,-0.13146046841212647,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033530239298670294
3,2016,158,0.3307918856771113,-0.1479391508028321,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032893589185404404
3,2016,147,-0.7806593940688382,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0035355014226489084
3,2016,175,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.002969821195025083
3,2016,137,-0.5722622791164726,-0.13996559480732937,-0.4253151810042918,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0037935672199225514
3,2016,172,1.6853731328674872,0.09159066995974235,3.1451928751884357,1.1481616397872518,0.3791268537186333,0.5692254559224191,0.003309450325130344
3,2016,154,-0.4680637216402899,-0.01238869887928572,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033747968125285035
3,2016,156,1.6853731328674872,0.07806013315620768,0.9974432090317298,-0.24164493284236324,-0.01152513426271594,-0.9890461268710036,-0.006340039274814126
3,2016,160,-0.5027965741323508,0.11208736971717347,-0.4140704183542567,-0.24681919409563804,0.100089719446241,-0.13182897208645755,-0.0008239310755403597
3,2016,135,-0.6417279841005945,-0.02089382527448863,-0.42294786255165284,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003849768215773256
3,2016,151,1.6853731328674872,-0.14220597282227676,2.184061583417014,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.003441845755823772
3,2016,163,1.6853731328674872,-0.1456005822799214,1.1690737968480551,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003188458338217114
3,2016,166,1.6853731328674872,-0.14711735782471302,2.7954215738110277,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0031308355971649974
3,2016,160,-0.22493375419586345,-0.14843749805255102,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003248241932058685
3,2016,133,1.6853731328674872,-0.14570906792627802,1.1560535453585408,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003907659467138267
3,2016,150,-0.7111936890847164,-0.13146046841212647,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.13182897208645755,-0.000878859813909717
3,2016,161,-0.7111936890847164,0.16905399755171063,-0.42294786255165284,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,133,1.6853731328674872,-0.1449173649593012,2.134939725524755,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003907659467138267
3,2016,146,-0.7459265415767773,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0035597171858177366
3,2016,134,-0.22493375419586345,-0.14833782860260725,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0038784978293238026
3,2016,161,-0.5375294266244117,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003228066516331612
3,2016,140,-0.7806593940688382,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.003712276493781354
3,2016,149,-0.6764608365926554,-0.080429710040909,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0034880450277140237
3,2016,155,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,0.100089719446241,-0.13182897208645755,-0.0008505094973319842
3,2016,151,-0.6417279841005945,-0.0048285865279941815,-0.4217642033253333,-0.24681919409563804,-0.0673325611171944,-0.5197187091293896,-0.003441845755823772
3,2016,165,-0.433330869148229,-0.1482049360026822,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0031498103583599366
3,2016,256,-0.433330869148229,-0.028244934519772173,-0.4140704183542567,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.002030151207536678
3,2016,155,-0.7806593940688382,0.12369332344396085,-0.42590701061745156,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0033530239298670294
3,2016,190,1.6853731328674872,-0.13666866508593395,0.7299362238835261,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0027353616269967873
3,2016,230,-0.6764608365926554,0.12369332344396085,-0.4264988402306113,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0022596465614321284
3,2016,133,1.6853731328674872,-0.1443327617679594,1.1548698861322213,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.003907659467138267
3,2016,159,1.6853731328674872,0.08614496019165112,1.8094334382868966,-0.24681919409563804,-0.01152513426271594,-0.5197187091293896,-0.0032686711265999344
